,Date,I_ext,a,b,Tl_a,SSPC_MBD,SSPC_MAPD,SSPC_RMSD,SSPC_MAD,SSPC_SD,SSPC_NSE_o_R2,SSPC_SBF,SSPC_U95,SSPC_TS,SSPC_WIA,SSPC_LCE,SSPC_KSI,SSPC_OVER,SSPC_CPI,ESRA_RMSD,ESRA_KSI,ESRA_OVER,ESRA_CPI,I&P_RMSD,HLJ_RMSD,Mghouchi_RMSD,Biga_RMSD,FR1999_RMSD,S1994_RMSD,DPP_RMSD,M1976_RMSD,L1970_RMSD,Kasten_RMSD,SP1965_RMSD,Hourwitz_RMSD
213,2012-07-28,1319.4456,0.2057,-2.7714,2.2261,0.6309,0.6397,0.8461,51.7868,5.7747,0.8904,0.8822,11.4392,10.0714,0.9699,0.6928,2238.1481,2129.1181,1092.2396,82.4771,45025.2532,44925.2532,22488.0497,8.1557,577.2746,548.4327,71.522,613.4485,176.4941,537.9073,175.3345,160.7445,103.2296,162.7898,180.5547
214,2012-07-30,1320.0729,0.416,-6.885,5.1973,0.9144,1.0992,1.4501,120.9144,10.8759,0.0004,0.3902,21.5055,8.5213,0.6771,0.0984,4917.1039,4813.7578,2433.4405,72.0528,44828.7953,44728.7953,22390.1227,8.4221,593.4634,553.7904,90.8801,616.9366,156.1893,535.4469,155.3396,142.3591,80.4145,149.7931,164.4633
215,2012-08-05,1322.2323,0.2123,-2.6021,2.3068,1.3735,1.4261,1.6117,1444.9689,11.9495,0.9673,0.9517,23.633,52.8023,0.9915,0.8212,20072.1209,19969.8582,10011.3007,97.9786,192848.366,192748.366,96399.9889,8.4031,568.2347,525.7866,78.6954,586.2084,134.4743,503.9273,133.6349,120.8838,115.1826,127.7513,175.2769
216,2012-08-06,1322.6318,0.2404,-3.4606,2.6572,3.1755,3.5306,3.9934,3054.9004,28.6157,0.8888,0.8002,56.6303,40.6531,0.9664,0.7087,42842.3449,42741.4054,21397.9343,95.9107,180447.877,180347.877,90200.9352,8.301,556.9001,517.6998,71.1234,577.833,135.0788,497.754,134.1399,120.8866,119.0198,125.765,184.814
217,2012-08-07,1323.0424,0.1315,-0.9926,1.3626,1.0677,1.0969,1.687,21.428,10.3849,0.2517,0.3553,20.6211,3.5634,0.6677,0.3414,1587.7104,1470.8478,765.483,114.924,30724.4237,30624.4237,15338.0554,7.7405,515.9979,500.9402,25.7752,559.3663,168.7849,494.4069,167.3172,151.2322,167.9705,144.9196,211.5558
218,2012-08-10,1324.3398,0.2382,-3.4623,2.6295,6.9275,6.9929,8.1739,1544.9074,60.1906,-3.6016,0.6123,119.0563,23.791,0.4626,-1.7181,45602.5788,45501.2671,22780.0484,70.2036,50344.1834,50244.1834,25151.1786,8.4023,537.8698,491.2941,56.1693,550.8018,100.9576,467.2209,100.2533,89.0309,82.1047,96.2665,201.047
219,2012-08-12,1325.2584,0.4799,-9.3954,6.317,3.6122,3.7222,4.5647,727.3982,35.7763,-0.6837,0.208,70.69,18.304,0.5654,-0.15,24281.6165,24176.3917,12116.7844,106.1686,89474.1161,89374.1161,44714.3404,8.5616,587.5954,540.6493,97.7109,601.0162,139.6654,517.3927,138.9524,126.843,116.5584,135.8157,154.2979
220,2012-08-14,1326.2189,0.2685,-4.0816,3.0221,5.2331,5.7347,6.7644,1465.5561,48.3771,0.5072,0.5644,95.7416,20.3932,0.827,0.3706,35755.2197,35646.9112,17853.9149,78.961,77635.6006,77535.6006,38796.1825,8.3166,550.6923,508.3197,63.5569,570.9873,114.7872,489.893,113.9531,101.1838,94.8066,108.417,200.2037
221,2012-08-15,1326.7146,0.4574,-9.576,5.9089,8.4427,9.456,11.4293,2161.3535,84.5771,-0.0646,0.3051,167.2778,17.5002,0.6494,0.2051,60732.8763,60626.9595,30345.6736,120.6544,115037.6942,114937.6942,57499.5618,8.3996,586.4461,546.4969,96.9128,609.3153,158.6649,529.6836,157.7526,144.531,140.773,150.4452,165.0022
222,2012-08-18,1328.262,0.2935,-5.4197,3.3571,3.9542,4.2775,5.1608,1886.1757,38.1451,0.6153,0.6064,75.4455,26.0137,0.8656,0.4729,38629.2452,38522.5651,19290.5329,124.3478,163924.6723,163824.6723,81939.9165,8.4216,590.8165,551.2954,95.118,615.1101,163.0879,536.0613,162.148,148.7276,145.8467,154.2231,159.3495
223,2012-08-22,1330.4613,0.1821,-1.4078,1.9421,2.4306,2.423,2.8958,437.5756,20.6963,0.614,1.0457,40.9599,20.6572,0.9169,0.2639,14066.8538,13961.9853,7008.6577,72.395,58091.5159,57991.5159,29022.2059,8.3444,550.3171,506.5461,53.9416,571.5785,107.9375,490.7043,107.1138,94.2666,86.9325,102.0554,202.8983
224,2012-08-25,1332.2082,0.2104,-3.3216,2.283,1.2119,1.2306,1.3538,462.9824,9.9324,0.9472,0.9591,19.6474,39.2049,0.9864,0.7639,10518.8228,10414.0917,5233.9055,148.8045,176163.5968,176063.5968,88057.4753,8.4268,609.3096,573.0961,107.3778,639.7813,189.9081,562.789,188.8638,174.8066,174.9594,178.8364,145.8343
225,2012-08-26,1332.8083,0.1897,-2.3259,2.0324,0.8367,0.841,0.9644,323.0269,6.8428,0.981,0.9991,13.5445,34.2277,0.9953,0.8587,7066.7516,6964.0513,3508.1829,126.0816,150541.1692,150441.1692,75246.0668,8.3361,586.8579,550.6443,86.0489,617.5876,167.164,540.6714,166.119,152.032,152.0714,156.1672,169.2636
226,2012-08-27,1333.4171,0.1228,-0.2253,1.2667,26.9509,28.7691,31.7784,1428.4005,194.9906,-8.7582,-0.6334,387.2238,11.5421,0.2261,-1.9803,62731.3382,62635.805,31357.675,83.7605,32282.1315,32182.1315,16131.955,7.8536,473.3147,434.1447,83.2458,501.2325,91.8044,423.5792,91.3905,87.1015,89.1136,87.3504,301.3729
227,2012-08-30,1335.2938,0.3706,-6.1937,4.4737,2.876,4.0366,8.1491,273.4907,59.4276,0.2296,0.1799,117.5681,3.6571,0.4892,0.3665,10572.8158,10468.8827,5264.4992,131.1681,75759.7115,75659.7115,37858.9303,8.3906,595.9417,556.4263,103.4607,624.9531,167.8974,546.7101,166.9745,153.7644,150.0112,159.8649,173.5197
228,2012-08-31,1335.9357,0.2296,-4.2198,2.5209,2.3098,2.4302,3.0358,1392.8483,22.086,0.7151,0.6738,43.6957,28.7678,0.9051,0.5196,24769.863,24667.7399,12360.9186,167.3509,249037.0608,248937.0608,124495.0483,8.4238,620.633,587.3102,118.1159,655.2195,210.6687,580.0422,209.5351,194.9696,197.9029,197.5726,135.2946
229,2012-09-02,1337.2429,0.3187,-4.5657,3.7085,3.616,3.7268,5.8332,137.5532,37.4834,-4.7312,-0.7259,74.3519,4.8054,0.2235,-0.7789,7174.8798,7075.7232,3565.5674,147.3209,51327.0271,51227.0271,25641.4301,8.0035,548.4929,526.6832,57.8898,590.2909,181.9695,522.1181,180.5982,165.1278,197.5504,161.1912,193.0926
230,2012-09-08,1341.34,0.2311,-3.8051,2.5397,1.0612,1.0707,1.2497,44.7405,8.6353,0.1467,0.7079,17.1014,10.2964,0.7887,-0.056,2774.9756,2663.6117,1360.2717,188.3501,72149.0938,72049.0938,36050.1717,8.2454,596.8497,573.6365,99.2288,638.7482,222.8459,569.9008,221.4643,205.671,237.7132,202.6734,143.6374
231,2012-09-09,1342.0466,0.1865,-3.1215,1.9954,1.2537,1.2777,1.5641,423.829,10.9783,0.7481,0.776,21.7348,24.6092,0.925,0.5373,9657.3166,9548.4426,4802.2218,199.8006,222677.8633,222577.8633,111314.7137,8.3528,616.7784,590.5717,117.18,657.2892,232.4427,586.685,231.1191,215.5944,245.1579,214.1325,129.0436
232,2012-09-10,1342.7595,0.2077,-3.5028,2.2503,1.2775,1.2927,1.6485,327.0968,11.4226,0.5151,0.758,22.6202,19.581,0.8648,0.2926,8217.6494,8111.4919,4083.1096,194.1844,187312.8863,187212.8863,93632.2674,8.3173,608.8521,583.4233,109.7956,649.8474,227.4159,579.7814,226.0733,210.4585,240.8141,208.5186,135.4408
233,2013-03-28,1366.3451,0.3182,-2.8253,3.7016,8.896,9.412,11.143,640.8042,54.3613,-1.424,0.0725,108.7635,11.1708,0.5077,-0.3004,20355.6913,20240.3864,10154.5909,37.2514,13472.9588,13372.9588,6717.0509,7.2286,409.2074,388.0134,90.7727,453.1587,51.7243,387.6433,50.5687,39.1817,84.1833,36.5866,324.2503
234,2013-03-30,1364.7332,0.3403,-3.823,4.0199,2.8933,2.9371,3.8483,228.6841,22.5457,-2.8114,-0.0185,44.8287,10.0705,0.3717,-1.0839,8210.8246,8106.7091,4081.3076,111.9181,58658.0862,58558.0862,29305.9672,7.8519,503.2635,480.782,16.4019,546.7774,132.7483,480.1884,131.3063,115.1694,168.8062,110.6015,231.0272
235,2013-04-05,1359.9016,0.4995,-4.1786,6.6898,3.1901,3.3358,4.0519,520.2433,21.8659,0.4212,0.5376,43.5869,16.2531,0.7991,0.3201,13200.5257,13097.8629,6576.6231,40.7164,31187.2932,31087.2932,15570.6725,7.5819,450.0187,421.4205,51.849,490.4208,57.1249,419.8723,55.8086,40.238,88.3347,39.394,296.1598
236,2013-04-06,1359.0995,0.1422,-0.9199,1.4824,2.5798,2.7581,3.1952,993.2483,20.9455,0.8508,0.7948,41.528,26.8145,0.9554,0.6082,19994.0364,19889.2512,9972.4195,135.0912,157694.7601,157594.7601,78823.9776,8.2086,556.8944,523.214,65.5423,594.2085,147.7065,521.0868,146.5286,131.7287,173.9282,133.8251,200.1988
237,2013-04-07,1358.2989,0.4111,-4.391,5.118,1.1361,1.16,1.4854,169.3899,9.0098,0.8171,0.8248,17.8976,14.4432,0.9475,0.6038,4919.4284,4817.9179,2435.0793,105.2219,77177.1205,77077.1205,38564.3029,7.9608,514.7016,486.0273,16.4851,554.8209,121.8143,484.0918,120.5018,104.9762,152.8643,103.9015,231.4929
238,2013-04-08,1357.5001,0.1908,-1.7164,2.0455,1.94,1.9407,2.2621,204.0107,13.2984,0.7418,1.0261,26.4393,17.0049,0.941,0.4762,6856.0362,6750.1242,3402.6712,94.8977,58511.5903,58411.5903,29231.9262,7.8467,499.1862,472.5002,13.7741,540.3186,112.4002,470.5577,111.0529,95.3257,144.7446,93.5659,244.5531
239,2013-04-09,1356.7034,0.2654,-3.2569,2.9809,4.8837,5.1874,7.0528,2197.8663,44.9326,-0.1826,0.4042,89.1461,20.3371,0.6568,0.0675,39578.931,39473.4204,19766.6143,105.9848,129605.7541,129505.7541,64781.4035,8.1185,530.2775,494.8181,42.1938,565.7461,117.7714,491.6623,116.6576,102.5359,142.2011,104.8064,227.6522
240,2013-04-10,1355.9088,0.3013,-3.0203,3.4655,5.7829,6.0623,8.4666,792.3385,47.0439,-1.0675,0.2937,93.6873,10.9057,0.5416,-0.1593,20486.4588,20381.4648,10221.2142,67.2832,42711.4614,42611.4614,21334.964,7.6616,464.979,437.223,47.1267,505.0602,82.7039,434.7735,81.5127,68.0897,112.169,66.173,283.0082
241,2013-04-13,1353.541,0.4829,-5.8834,6.3739,1.6727,1.7958,2.6558,447.2659,17.5869,0.2993,0.7861,34.8611,12.8472,0.8287,0.3417,10931.7786,10822.1474,5439.8094,133.0511,125432.889,125332.889,62692.7724,8.2256,554.7532,520.9097,54.9412,590.5978,146.2525,516.9797,145.081,130.4763,172.4085,131.8311,198.7429
242,2013-04-16,1351.2016,0.1598,-0.1334,1.6824,1.2556,1.2564,1.4135,145.6876,9.2789,0.6844,1.0013,18.3964,20.739,0.9283,0.2541,5282.2205,5162.5467,2611.8985,41.6682,26371.0971,26271.0971,13161.2553,8.1768,495.5501,449.3414,12.3365,519.0506,47.0272,440.4279,46.1865,33.2711,60.7187,40.9659,258.7081
243,2013-04-17,1350.4292,0.2982,-2.6317,3.4216,3.153,3.4484,4.2685,756.8622,24.2864,0.8092,0.7615,48.331,16.942,0.9411,0.6049,16303.5179,16191.1074,8125.7905,35.37,30854.4292,30754.4292,15404.3488,7.7226,458.9518,424.3683,51.9269,493.3426,46.4832,419.1832,45.3778,31.4471,71.0313,34.2848,294.8476
244,2013-04-18,1349.6608,0.4961,-6.1699,6.6245,7.3244,8.2972,10.2306,3589.0017,66.6087,0.1241,0.3484,132.084,22.6759,0.6556,0.2124,63888.1636,63785.1919,31923.4542,76.7184,99879.7242,99779.7242,49919.9774,8.1434,516.3463,475.396,42.584,544.1873,84.3767,467.5313,83.4311,69.9746,102.4652,75.9068,240.0815
245,2013-04-19,1348.8967,0.1969,-2.0949,2.1195,3.2389,3.6209,4.4868,2270.6361,31.0848,0.8106,0.7312,61.5576,27.5987,0.9393,0.6165,34979.3411,34876.3569,17466.1679,116.8399,184952.3397,184852.3397,92453.4133,8.3263,557.484,516.312,70.0158,585.1037,124.4562,508.1567,123.5115,109.9897,142.2304,116.0033,200.7482
246,2013-04-20,1348.137,0.2792,-4.4275,3.1638,3.9858,4.2056,4.7983,1793.9096,34.3103,0.5598,0.6367,67.9027,31.6139,0.8563,0.356,35333.4364,35217.2665,17640.0749,138.5478,174550.2025,174450.2025,87252.5004,8.4221,579.2673,538.7246,81.6011,607.4862,147.1492,530.5362,146.1579,132.2667,166.2802,137.6412,175.2236
247,2013-04-22,1346.6319,0.2809,-4.5626,3.1868,3.6566,4.0224,5.0119,2219.5635,36.3563,0.6852,0.6254,71.9322,26.2614,0.8886,0.5217,38854.656,38749.8744,19403.6386,141.2187,210028.4194,209928.4194,104991.7157,8.4501,581.8053,540.5918,88.254,607.8274,149.7311,530.7867,148.7615,135.0436,168.2324,140.471,168.9784
248,2013-04-23,1345.8869,0.227,-3.8646,2.4883,4.6687,4.9405,5.4032,4159.8244,39.7493,0.6113,0.7131,78.6251,51.2056,0.8822,0.3722,62160.5269,62057.5739,31057.2268,156.3889,283079.257,282979.257,141517.3301,8.4872,595.5523,555.0596,100.7826,622.3153,165.1663,545.3694,164.1846,150.4099,184.1095,155.6039,156.2826
249,2013-04-24,1345.1472,0.2169,-3.2578,2.363,2.0362,2.2009,2.651,1769.6558,19.7373,0.8984,0.8009,39.0325,35.3392,0.9693,0.7153,27111.8699,27007.693,13531.2162,157.924,282902.656,282802.656,141427.6535,8.5171,599.5824,558.1307,104.5957,625.2141,166.0859,547.6976,165.1301,151.4777,184.015,157.2002,151.8412
250,2013-04-25,1344.413,0.1809,-2.6029,1.9288,3.8107,4.1052,4.4959,3563.0107,33.6833,0.8141,0.7868,66.6047,48.8125,0.9445,0.58,53033.1334,52931.3257,26493.3628,165.2353,306303.1051,306203.1051,153128.8005,8.5202,605.2446,564.1495,113.9601,630.6684,173.4129,553.3164,172.4631,158.8787,191.2496,164.5721,148.2675
251,2013-04-26,1343.6845,0.2104,-3.7031,2.2832,5.3385,5.6926,6.1514,5055.6712,46.0252,0.5824,0.6978,91.0114,53.7286,0.8714,0.3439,74657.5036,74554.372,37306.0446,160.3677,299423.4699,299323.4699,149689.8107,8.5183,601.0539,559.6252,108.6619,625.9012,168.4796,548.2664,167.5341,153.9809,186.1484,159.7223,150.1183
252,2013-04-27,1342.9619,0.1913,-2.1428,2.0519,2.1024,2.1162,2.5565,475.1757,20.0917,0.8151,0.9677,39.6972,21.6794,0.9554,0.3921,14905.794,14803.1412,7428.5121,133.0622,120754.8278,120654.8278,60353.6922,8.6452,588.1599,538.4957,102.9469,601.7452,137.8403,521.0245,137.0929,124.7267,148.2717,133.1805,148.8879
253,2013-04-28,1342.2453,0.2251,-2.4188,2.4642,6.1365,6.2695,7.2202,1331.6682,51.8316,-0.2646,0.7195,102.571,23.7053,0.7389,-0.2564,37521.2537,37414.6656,18737.5899,71.3768,57623.6253,57523.6253,28790.4227,8.4042,521.734,472.3703,44.0573,535.6404,76.1418,454.8031,75.43,64.0173,86.5585,71.4628,217.3254
254,2013-04-29,1341.5351,0.2108,-3.1523,2.2882,4.6412,5.0042,5.6567,3077.2493,39.9316,0.6949,0.7221,79.0474,36.9266,0.9056,0.4568,51082.0787,50979.2705,25518.1657,148.3149,230696.7675,230596.7675,115326.2121,8.3485,579.2442,542.3657,86.3352,608.8373,158.3357,532.6852,157.2976,143.2701,179.5192,147.4102,174.9799
255,2013-04-30,1340.8313,0.3208,-6.6571,3.7381,6.0715,6.7059,7.9579,4924.5937,60.2607,0.3692,0.4881,119.1365,33.5896,0.7657,0.2927,79379.5213,79275.7424,39667.7949,150.6762,260639.9025,260539.9025,130298.9302,8.5334,593.0667,549.7754,104.8483,613.7881,158.4262,535.1037,157.5257,144.298,174.6152,150.3624,150.8705
256,2013-05-01,1340.1342,0.1944,-2.2296,2.0895,0.1898,0.212,0.2718,2.5329,1.7812,0.9904,0.9935,3.5315,3.2352,0.9976,0.9185,252.0258,153.2103,101.4449,130.4062,25268.1128,25168.1128,12609.1923,7.8754,526.567,508.4174,34.0435,569.786,167.6522,503.7698,166.1981,150.051,185.3929,144.72,204.3558
257,2013-05-04,1338.0847,0.2591,-3.4995,2.8984,2.1689,2.2388,2.6663,991.2576,19.6442,0.8322,0.8628,38.8558,29.8629,0.954,0.6182,20009.47,19905.1484,9979.9878,95.8063,122839.6626,122739.6626,61396.1645,8.4627,558.8676,513.0654,68.5636,576.8739,116.5594,496.0847,115.7362,103.0023,113.3504,110.4267,183.9733
258,2013-05-05,1337.4161,0.2581,-5.8121,2.8855,7.7116,8.5799,9.6624,8976.2991,73.3766,0.3126,0.503,145.0596,45.1725,0.7582,0.2278,121337.9188,121237.2261,60648.6174,143.2986,296389.4944,296289.4944,148174.5784,8.5169,597.8583,555.4827,112.1035,618.7348,166.0592,539.6018,165.159,151.9791,165.3883,158.0294,148.7066
259,2013-05-06,1336.7549,0.2567,-3.4141,2.8667,2.4074,2.4088,2.9418,703.1236,19.3936,0.7696,1.0181,38.4463,24.2897,0.9476,0.5503,16396.747,16287.5786,8172.5523,118.664,121348.3885,121248.3885,60650.6652,8.1432,550.7038,519.6649,50.7303,585.3264,147.384,511.1831,146.215,131.6151,155.4829,132.8171,200.374
260,2013-05-09,1334.8186,0.1287,-0.1543,1.3319,0.4572,0.4628,0.5909,8.2868,4.2821,0.704,0.7988,8.4725,5.0343,0.9157,0.5119,808.3679,698.9923,377.1355,116.2157,29362.7059,29262.7059,14656.6484,8.2571,565.7137,529.6636,59.6442,597.6113,140.5675,519.824,139.5405,125.4845,142.9151,130.4922,195.7958
261,2013-05-11,1333.5685,0.2222,-4.4928,2.4289,2.4963,2.5628,2.9183,1897.3481,24.3034,0.6202,0.7395,47.9769,45.4972,0.8886,0.3507,34788.9133,34685.4991,17370.0622,150.2626,251124.2792,251024.2792,125538.5987,8.7452,617.5746,566.7466,136.3016,626.3459,169.1995,541.9879,168.5015,156.5843,162.4841,165.4489,110.5503
262,2013-05-12,1332.9561,0.2344,-4.2617,2.581,2.1335,2.1677,2.565,234.7828,19.4321,0.46,0.745,38.4174,15.6438,0.8553,0.1361,9611.3811,9497.8246,4778.5839,168.1184,105286.9446,105186.9446,52619.7548,8.5023,620.9003,583.1584,117.1625,649.7744,191.3854,571.0804,190.4127,176.6922,192.1837,182.4123,138.4615
263,2013-05-13,1332.3525,0.1841,-2.787,1.9669,2.0256,2.1356,2.3729,2453.2947,18.5046,0.956,0.9397,36.566,57.0121,0.9884,0.8053,33197.5608,33091.9647,16573.5678,161.0889,339999.4236,339899.4236,169975.8982,8.5606,610.718,568.6971,125.3679,630.0547,184.7224,549.7701,183.8014,170.6369,185.228,175.9463,128.4788
264,2013-05-15,1331.1718,0.2113,-3.3169,2.2939,1.6749,1.7922,2.3984,1612.9876,19.4791,0.8635,0.7637,38.4673,30.2609,0.9573,0.6952,25522.039,25420.3542,12736.7975,135.3695,254928.0329,254828.0329,127440.2157,8.6729,601.1557,551.2963,119.7929,610.6813,154.4817,525.9233,153.7748,141.8134,148.0745,150.5643,129.8855
265,2013-05-16,1330.5951,0.2985,-7.8158,3.4267,7.4544,8.2455,9.5991,9817.6938,75.3623,0.2088,0.4431,148.9035,44.7141,0.7151,0.2233,128219.7515,128115.3682,64088.5795,152.0328,333801.315,333701.315,166880.457,8.5716,605.8601,561.8719,121.7686,622.7021,174.2272,540.8173,173.368,160.5606,172.7523,166.9496,133.3303
266,2013-05-17,1330.0276,0.2911,-8.0168,3.3243,3.9369,4.2985,5.6819,3244.289,47.8091,0.3789,0.4356,94.3652,27.5679,0.7469,0.2653,56743.5603,56640.6379,28348.8905,155.3223,269937.6635,269837.6635,134946.6727,8.7404,618.8273,567.7219,142.2022,625.542,174.7047,539.6869,174.0063,162.2017,168.5171,170.7214,105.2374
267,2013-05-18,1329.4695,0.1756,-2.0264,1.8667,2.9177,3.0506,4.3601,863.6564,35.3936,0.8113,0.8939,69.8958,15.4675,0.951,0.6872,23442.1237,23332.2338,11695.7694,133.8608,134539.8161,134439.8161,67247.0881,8.641,592.6238,542.0694,119.6656,600.3301,153.7453,514.3098,153.0261,141.2777,148.841,149.1334,136.3579
268,2013-05-21,1327.853,0.2631,-3.4442,2.95,3.599,4.1864,5.8123,72.058,42.1025,0.7134,0.5814,83.3036,3.4373,0.8903,0.6515,4724.3752,4576.0355,2328.0088,89.229,22089.078,21989.078,11022.4451,8.2189,541.6823,502.9239,57.3084,565.7048,110.8318,486.1542,109.9462,96.8733,109.5664,103.4391,214.2382
269,2013-05-22,1327.3339,0.2411,-5.2876,2.6661,3.3142,3.6235,4.7388,3605.882,39.0428,0.623,0.5707,77.0855,32.2606,0.8594,0.463,54021.473,53918.0642,26987.2537,143.988,287619.0428,287519.0428,143786.8908,8.6808,606.5386,556.5035,128.402,614.3588,163.3257,528.0551,162.6223,150.7822,157.2541,159.317,121.0308
270,2013-05-23,1326.8248,0.1677,-2.0254,1.7743,1.2275,1.3076,2.1512,191.5111,15.5889,0.8126,0.7056,30.8439,8.6505,0.9377,0.7196,6342.9775,6238.2158,3146.3739,160.1812,119389.8884,119289.8884,59671.0198,8.3632,604.562,570.5228,100.4289,636.406,184.7303,558.5616,183.6985,169.7057,187.5768,174.3453,157.5861
271,2013-05-27,1324.8913,0.4315,-8.8145,5.4573,3.5555,3.7051,4.5708,1003.9788,36.5979,0.0375,0.3881,72.2892,20.7499,0.6787,0.1474,28688.9303,28584.8726,14320.7361,94.6829,94587.9112,94487.9112,47271.241,8.6107,557.9656,504.7909,84.5124,560.4122,113.1343,471.281,112.4924,101.136,105.7055,110.1816,156.0002
272,2013-06-01,1322.7141,0.2534,-3.5083,2.8247,0.217,0.2174,0.2819,4.5563,2.2139,0.3393,0.6675,4.3744,5.3913,0.8023,0.0813,430.2441,326.2604,189.2671,114.2911,31369.4621,31269.4621,15659.872,8.4474,578.1371,536.297,79.739,597.1204,133.6841,514.7037,132.9053,120.3076,128.5595,128.7244,173.3927
273,2013-06-02,1322.3116,0.2219,-3.3578,2.4245,3.3341,3.433,3.5816,2957.4367,27.5535,0.7985,0.8833,54.4592,75.8613,0.9462,0.5344,46128.7185,46023.9645,23039.9616,114.6623,205653.5468,205553.5468,102803.5642,8.4985,572.5495,526.7487,87.3512,585.4163,134.8599,499.9574,134.0893,121.826,130.725,129.5933,162.0119
274,2013-06-03,1321.9204,0.3314,-8.2734,3.8904,6.0939,6.4578,7.4037,8564.2339,59.1593,0.049,0.4479,116.8567,54.3055,0.7011,0.0904,110928.399,110825.5582,55442.1912,125.6108,285031.602,284931.602,142494.5029,8.588,584.5331,535.8939,104.309,593.1286,145.3552,505.6256,144.6294,132.708,140.2142,140.8621,141.7597
275,2013-06-04,1321.5405,0.2283,-3.6188,2.5042,1.5817,1.563,1.8703,1572.2071,14.7872,0.9226,1.0542,29.2139,49.9316,0.982,0.7368,23459.2773,23357.4321,11705.1125,129.2081,242318.3019,242218.3019,121135.0861,8.5649,584.7254,537.4585,101.0943,595.8131,149.3686,509.0363,148.6049,136.5098,145.5376,144.0793,143.4482
276,2013-06-05,1321.1719,0.25,-3.98,2.7804,1.0979,1.1386,1.4678,69.2443,11.4106,0.9041,0.8411,22.5491,8.8734,0.9723,0.7566,3505.3881,3393.831,1725.5387,129.2089,59361.6201,59261.6201,29656.5439,8.4935,589.4524,547.4268,94.9652,606.8747,149.1485,523.8895,148.3588,135.823,144.8651,143.7366,156.6689
277,2013-06-06,1320.8149,0.3075,-5.2287,3.5511,1.5687,1.5888,1.8065,273.1555,14.145,0.3499,0.6394,27.9494,23.0316,0.8078,0.2329,9836.7516,9723.7174,4891.0205,104.8048,83895.4094,83795.4094,41923.6079,8.5388,570.3731,523.9948,84.1501,579.9233,123.0299,494.3519,122.3519,110.5403,115.5967,119.7079,162.8813
278,2013-06-07,1320.4694,0.2563,-3.6871,2.8613,0.9678,0.9672,1.2123,173.2662,8.7522,0.6173,1.0297,17.3181,17.6865,0.9157,0.4378,5435.3159,5330.7565,2692.1242,124.6488,99564.1092,99464.1092,49757.6607,8.3333,578.8407,541.5619,74.332,604.9239,146.3355,524.2792,145.4327,132.1511,145.1111,138.8319,180.9115
279,2013-06-08,1320.1355,0.1781,-1.5869,1.8956,1.7848,1.7949,2.015,91.0982,18.0883,-1.8118,0.4302,35.6723,13.4971,0.5074,-0.9451,6752.7369,6653.5005,3352.5668,122.3253,50577.5485,50477.5485,25264.7817,8.7957,579.4745,516.0104,127.7187,566.8957,141.1488,467.1514,140.6031,130.2995,133.0942,139.3715,97.6467
280,2013-06-09,1319.8133,0.2887,-8.2957,3.292,4.7992,5.1125,6.4065,4900.1275,54.1168,0.051,0.373,106.8095,36.116,0.6608,0.137,77205.942,77106.0395,38581.1987,136.8072,262732.7904,262632.7904,131344.5985,8.7002,595.827,542.0921,127.1789,595.9573,155.4598,504.0717,154.8315,143.7302,148.3654,152.5448,116.5076
281,2013-06-10,1319.5029,0.2134,-4.2327,2.3195,1.7908,1.8585,2.0665,2542.9016,17.284,0.8961,0.8576,34.118,65.4054,0.9706,0.6878,34239.1976,34137.6209,17095.2379,155.0674,353546.8808,353446.8808,176749.4737,8.6797,613.6926,564.2702,134.7469,620.3439,174.4867,531.4568,173.7848,162.0494,168.8152,170.4073,108.742
282,2013-06-11,1319.2043,0.3297,-8.9137,3.8661,4.9847,5.2566,6.1046,4796.1598,49.7121,0.1482,0.4694,98.1677,43.7585,0.7389,0.1754,76575.1321,76471.8275,38264.7922,151.8648,283677.8233,283577.8233,141816.9639,8.6202,609.4635,562.8438,124.763,620.458,171.6797,533.4386,170.9345,158.8626,166.956,166.8789,121.5966
283,2013-06-12,1318.9177,0.4585,-9.5805,5.929,2.3676,2.4308,3.3642,249.5246,27.8826,-1.3413,-0.0827,55.0462,10.1024,0.4276,-0.267,11799.0476,11682.8379,5872.1535,75.6115,44061.928,43961.928,22007.6461,8.65,530.0879,469.4622,77.3421,519.7454,93.2508,422.0025,92.7161,82.6896,85.261,91.4842,154.846
284,2013-06-19,1317.2495,0.21,-3.4386,2.2778,0.5286,0.5315,0.5969,57.4085,4.982,0.9566,1.0065,9.8346,19.717,0.9893,0.7643,2698.0893,2585.7594,1321.2606,146.1146,90647.4992,90547.4992,45299.048,8.6561,609.7289,562.5698,126.2639,617.0845,164.3176,529.6767,163.6549,152.0172,156.7907,161.1778,118.6242
285,2013-06-20,1317.0601,0.3031,-7.8531,3.4898,3.9415,4.111,4.7238,4353.5007,38.6821,0.274,0.537,76.3801,50.1888,0.7677,0.1948,65015.5353,64905.4941,32482.6192,151.4367,303006.4528,302906.4528,151480.5883,8.6259,610.4983,564.1992,125.8033,620.3806,170.6857,533.1445,169.9677,158.0509,165.0684,166.4231,120.2046
286,2013-06-21,1316.8831,0.3877,-11.9992,4.7399,6.0984,6.5284,7.9442,2841.9553,66.2372,-0.1318,0.32,130.7553,25.8306,0.6381,0.1051,65801.965,65698.5653,32879.1047,139.8423,179300.2065,179200.2065,89629.0754,8.6527,595.6781,543.9905,122.412,598.9053,159.3987,507.1593,158.7153,147.2331,153.8359,155.4893,118.9779
